"DATE_TIME","AIRTEMP","RH_AVG","DEWPT","WS","GHI","DNI","DIFF","POA"
"2023-07-31 20:50:00",25.71,46.01,13.25,0.423,0,0,0,0
"2023-07-31 21:00:00",25.63,46.91,13.47,0.166,0,0,0,0
"2023-07-31 21:10:00",25.08,49.65,13.86,0.889,0,0,0,0
"2023-07-31 21:20:00",24.39,53.32,14.31,0.585,0,0,0,0
"2023-07-31 21:30:00",24.14,54.8,14.5,0.272,0,0,0,0
"2023-07-31 21:40:00",23.91,55.9,14.59,0.201,0,0,0,0
"2023-07-31 21:50:00",23.65,56.75,14.59,0.122,0,0,0,0
"2023-07-31 22:00:00",23.35,57.85,14.61,0.021,0,0,0,0
"2023-07-31 22:10:00",23.11,58.73,14.61,0,0,0,0,0
"2023-07-31 22:20:00",22.89,59.59,14.63,0.011,0,0,0,0
"2023-07-31 22:30:00",22.75,60.2,14.66,0.016,0,0,0,0
"2023-07-31 22:40:00",22.62,60.8,14.69,0.384,0,0,0,0
"2023-07-31 22:50:00",22.67,60.29,14.61,0.346,0,0,0,0
"2023-07-31 23:00:00",22.66,59.96,14.51,0.041,0,0,0,0
"2023-07-31 23:10:00",22.6,59.92,14.44,0.097,0,0,0,0
"2023-07-31 23:20:00",22.53,59.79,14.34,0.02,0,0,0,0
"2023-07-31 23:30:00",22.43,60.32,14.38,0.008,0,0,0,0
"2023-07-31 23:40:00",22.27,60.94,14.4,0.001,0,0,0,0
"2023-07-31 23:50:00",22.12,61.63,14.43,0,0,0,0,0
"2023-08-01 00:00:00",21.95,62.99,14.61,0,0,0,0,0
"2023-08-01 00:10:00",21.82,63.62,14.64,0.04,0,0,0,0
"2023-08-01 00:20:00",21.96,62.04,14.37,0.139,0,0,0,0
"2023-08-01 00:30:00",22.08,61.1,14.26,0.01,0,0,0,0
"2023-08-01 00:40:00",22.08,61.35,14.32,0,0,0,0,0
"2023-08-01 00:50:00",22.04,61.43,14.3,0.118,0,0,0,0
"2023-08-01 01:00:00",21.9,61.94,14.3,0.452,0,0,0,0
"2023-08-01 01:10:00",21.89,61.65,14.21,0.646,0,0,0,0
"2023-08-01 01:20:00",21.87,61.7,14.21,0.671,0,0,0,0
"2023-08-01 01:30:00",21.78,61.69,14.12,0.5,0,0,0,0
"2023-08-01 01:40:00",21.75,61.72,14.1,0.38,0,0,0,0
"2023-08-01 01:50:00",21.67,62.07,14.11,0.575,0,0,0,0
"2023-08-01 02:00:00",21.56,61.94,13.97,0.411,0,0,0,0
"2023-08-01 02:10:00",21.42,62.51,13.99,0.37,0,0,0,0
"2023-08-01 02:20:00",21.35,62.59,13.94,0.15,0,0,0,0
"2023-08-01 02:30:00",21.21,63.21,13.96,0.16,0,0,0,0
"2023-08-01 02:40:00",21.07,63.55,13.91,0.291,0,0,0,0
"2023-08-01 02:50:00",21,63.95,13.94,0.467,0,0,0,0
"2023-08-01 03:00:00",20.87,64.04,13.84,0.237,0,0,0,0
"2023-08-01 03:10:00",20.75,64.49,13.83,0.351,0,0,0,0
"2023-08-01 03:20:00",20.69,64.51,13.78,0.709,0,0,0,0
"2023-08-01 03:30:00",20.7,63.98,13.66,0.979,0,0,0,0
"2023-08-01 03:40:00",20.61,63.83,13.54,0.884,0,0,0,0
"2023-08-01 03:50:00",20.44,64.95,13.65,0.755,0,0,0,0
"2023-08-01 04:00:00",20.32,66.11,13.8,1.172,0,0,0,0
"2023-08-01 04:10:00",20.3,66.93,13.97,1.003,0,0,0,0
"2023-08-01 04:20:00",20.21,67.42,14,0.944,0,0,0,0
"2023-08-01 04:30:00",20.18,67.34,13.95,0.488,0,0,0,0
"2023-08-01 04:40:00",20.09,68.22,14.07,0.771,0,0,0,0
"2023-08-01 04:50:00",20.02,68.25,14,0.742,0,0,0,0
"2023-08-01 05:00:00",19.98,67.77,13.86,1.119,0,0,0,0
"2023-08-01 05:10:00",19.98,67.33,13.76,0.833,0,0,0,0
"2023-08-01 05:20:00",19.9,67.81,13.79,0.431,0,0,0,0
"2023-08-01 05:30:00",19.7,68.93,13.86,0.269,0,0,0,0
"2023-08-01 05:40:00",19.52,69.54,13.82,0.22,0,0,0,0
"2023-08-01 05:50:00",19.39,69.77,13.74,0.402,0,0,0,1.917
"2023-08-01 06:00:00",19.27,70.2,13.72,0.439,2.7,0,2.7,4
"2023-08-01 06:10:00",19.19,70.29,13.66,0.505,6.8,0,6.8,8.17
"2023-08-01 06:20:00",19.17,70.5,13.69,0.773,11,0,11,13
"2023-08-01 06:30:00",19.13,70.84,13.72,0.493,15,0,15,17
"2023-08-01 06:40:00",19.07,71.04,13.71,0.7,19.4,0,19.4,21.42
"2023-08-01 06:50:00",19.06,71.33,13.77,0.367,26,0,26,28.25
"2023-08-01 07:00:00",19.06,71.68,13.85,0.17,30,0,30,35
"2023-08-01 07:10:00",19.12,71.5,13.86,0.45,33.8,0,33.8,38
"2023-08-01 07:20:00",19.34,70.5,13.86,0.497,37.9,0,37.9,43
"2023-08-01 07:30:00",19.57,69.62,13.88,0.649,41,0,41,47
"2023-08-01 07:40:00",19.73,68.83,13.86,0.389,44,0,44,49.5
"2023-08-01 07:50:00",19.87,67.68,13.74,0.304,52.7,0,52.7,58.33
"2023-08-01 08:00:00",20.08,65.8,13.5,0.493,49,0,49,56.83
"2023-08-01 08:10:00",20.27,64.5,13.37,0.418,56.7,0,56.7,65
"2023-08-01 08:20:00",20.46,63.47,13.31,0.391,59,0,59,66.42
"2023-08-01 08:30:00",20.66,61.92,13.12,0.356,71.3,0,71.3,79.75
"2023-08-01 08:40:00",20.88,61.09,13.12,0.386,70,0,70,77.25
"2023-08-01 08:50:00",21.09,60.21,13.1,0.277,91,0,91,94
"2023-08-01 09:00:00",21.41,58.48,12.95,0.25,102.4,0,102.4,104.8
"2023-08-01 09:10:00",21.65,56.91,12.76,0.406,125,0,125,129.8
"2023-08-01 09:20:00",21.7,55.95,12.54,0.426,131.4,0,131.4,148.3
"2023-08-01 09:30:00",21.95,54.92,12.5,0.349,124.5,0,124.5,296.8
"2023-08-01 09:40:00",22.49,53.36,12.56,0.218,100.5,0,100.5,397.6
"2023-08-01 09:50:00",22.99,50.45,12.16,0.364,601.1,753.2,92,416.3
"2023-08-01 10:00:00",22.82,49.15,11.61,0.54,630.2,771.2,91,452.4
"2023-08-01 10:10:00",23.29,47.13,11.4,0.256,663.8,794,91,498.3
"2023-08-01 10:20:00",23.58,46.04,11.32,0.504,685.9,800.8,91,531.8
"2023-08-01 10:30:00",23.78,44.87,11.1,0.562,719.6,820.8,93.2,574.4
"2023-08-01 10:40:00",23.96,44.62,11.19,0.466,741.5,821.3,98.9,610
"2023-08-01 10:50:00",24.09,42.42,10.55,1.508,754,811.2,104.6,637.4
"2023-08-01 11:00:00",23.91,41.7,10.11,1.093,780.5,819.6,110.4,677.4
"2023-08-01 11:10:00",24.25,38.34,9.17,0.861,801.7,821.1,117.4,714.3
"2023-08-01 11:20:00",24.54,37.75,9.21,1.018,827.8,834.6,120,752
"2023-08-01 11:30:00",24.85,40.08,10.37,0.39,839.1,829,125,776.2
"2023-08-01 11:40:00",25.38,36.98,9.63,0.45,849.4,824.6,129,794.6
"2023-08-01 11:50:00",25.57,35.95,9.4,0.419,878.3,843.2,132.5,835
"2023-08-01 12:00:00",25.7,35.46,9.3,0.912,890.2,839.2,140,858
"2023-08-01 12:10:00",26.13,35.38,9.66,0.516,925,842.1,165.2,902
"2023-08-01 12:20:00",25.92,35.75,9.62,1.152,990.9,839.3,227.8,945
"2023-08-01 12:30:00",25.75,37.49,10.18,0.815,975.4,853.6,194.6,974
"2023-08-01 12:40:00",25.96,36.26,9.88,1.033,1013,846,235.6,505.8
"2023-08-01 12:50:00",26.42,36.03,10.17,0.312,1074.1,858.4,282.9,919
"2023-08-01 13:00:00",26.57,35.19,9.97,0.982,649.3,354.7,321.9,310.9
"2023-08-01 13:10:00",25.81,35.81,9.55,0.693,976.7,687.5,342,412.1
"2023-08-01 13:20:00",26.63,33.63,9.33,0.726,977.3,757,279.3,1017
"2023-08-01 13:30:00",27.43,33.6,10.02,0.437,995.5,749.4,306.5,1047
"2023-08-01 13:40:00",26.58,32.56,8.82,1.382,1035.1,794.6,307.9,1077
"2023-08-01 13:50:00",26.19,33.55,8.91,1.062,1097.8,797.9,371.8,1137
"2023-08-01 14:00:00",26.71,33.19,9.23,1.186,274.2,1.9,272.6,287
"2023-08-01 14:10:00",25.83,35.26,9.33,1.047,721.1,471.4,299.2,1150
"2023-08-01 14:20:00",26.31,34,9.23,0.938,753.3,464.7,341.7,899
"2023-08-01 14:30:00",26.81,34.18,9.73,1.107,1122.6,863.2,367.3,975
"2023-08-01 14:40:00",26.54,33.93,9.39,0.771,1074.9,843.3,347.2,1141
"2023-08-01 14:50:00",27.01,33.11,9.43,0.668,854.6,686.1,271.6,1011
"2023-08-01 15:00:00",27.77,32.37,9.77,0.782,952,852.4,240,1044
"2023-08-01 15:10:00",27.97,31.22,9.4,0.876,928.2,850.3,231.3,1043
"2023-08-01 15:20:00",27.88,31.77,9.58,0.704,586.3,430,241,638.4
"2023-08-01 15:30:00",28.11,32.12,9.95,0.538,224.3,0,224.3,247.3
"2023-08-01 15:40:00",27.01,34.14,9.9,1.131,211.5,0,211.5,244.8
"2023-08-01 15:50:00",26.61,35.01,9.92,0.694,921.4,838.5,296.5,1026
"2023-08-01 16:00:00",27.19,34.16,10.06,1.268,125.1,0,125.1,149.8
"2023-08-01 16:10:00",26.26,35.63,9.87,1.307,532.9,407.8,246.9,1010
"2023-08-01 16:20:00",26.96,35.14,10.28,0.505,1015.2,823.8,456.1,977
"2023-08-01 16:30:00",27.49,35.03,10.7,0.657,189.3,0.8,188.8,263.2
"2023-08-01 16:40:00",26.58,36.77,10.63,0.656,516.2,260.8,352.1,404.5
"2023-08-01 16:50:00",26.25,38.47,11.02,0.859,281.5,5.3,278.3,331.5
"2023-08-01 17:00:00",26.39,38.27,11.04,0.926,304.8,108.7,242,546.6
"2023-08-01 17:10:00",26.67,33.52,9.32,1.421,393.6,261.4,249.8,799.4
"2023-08-01 17:20:00",27.3,32.39,9.36,0.569,525.3,695.1,162.4,684.8
"2023-08-01 17:30:00",27.36,32.8,9.61,0.588,503.1,755.2,130.4,627.2
"2023-08-01 17:40:00",27.87,33.34,10.29,0.535,479.5,734,138.7,547.4
"2023-08-01 17:50:00",27.35,34.24,10.25,0.612,82,0.1,82,78.5
"2023-08-01 18:00:00",26.86,36.94,10.94,0.356,486.9,611.4,239.4,549.4
"2023-08-01 18:10:00",27.03,35.76,10.6,0.587,406.9,674.8,154.3,519.6
"2023-08-01 18:20:00",27.12,35.39,10.52,0.94,325.1,656.8,99.3,438.7
"2023-08-01 18:30:00",26.99,34.26,9.92,0.839,275,626.6,79.1,373.7
"2023-08-01 18:40:00",26.56,35.24,9.98,0.535,121.6,206.9,63.2,54.58
"2023-08-01 18:50:00",25.86,35.88,9.62,0.983,53,0,53,48.25
"2023-08-01 19:00:00",25.45,37.09,9.76,0.471,41.1,0,41.1,40.33
"2023-08-01 19:10:00",25.19,38.01,9.89,0.547,75.9,0,75.9,69
"2023-08-01 19:20:00",25.24,37.66,9.8,0.571,56.8,0,56.8,50.83
"2023-08-01 19:30:00",25.26,37.4,9.71,0.576,27.9,0,27.9,25.08
"2023-08-01 19:40:00",24.99,37.69,9.58,0.919,19,0,19,18.92
"2023-08-01 19:50:00",24.71,38.19,9.54,0.629,13.8,0,13.8,14.33
"2023-08-01 20:00:00",24.5,38.43,9.44,0.798,9.3,0,9.3,11
"2023-08-01 20:10:00",24.26,39.23,9.54,0.598,4.4,0,4.4,5.833
"2023-08-01 20:20:00",23.95,40.7,9.81,0.33,1,0,1,2
"2023-08-01 20:30:00",23.62,41.93,9.95,0.115,0,0,0,0
"2023-08-01 20:40:00",23.4,42.69,10.02,0.145,0,0,0,0
"2023-08-01 20:50:00",23.19,43.32,10.05,0.151,0,0,0,0
"2023-08-01 21:00:00",23,43.95,10.1,0.09,0,0,0,0
"2023-08-01 21:10:00",22.78,44.33,10.02,0.056,0,0,0,0
"2023-08-01 21:20:00",22.61,44.8,10.03,0.054,0,0,0,0
"2023-08-01 21:30:00",22.39,45.39,10.03,0.116,0,0,0,0
"2023-08-01 21:40:00",22.25,45.57,9.96,0.189,0,0,0,0
"2023-08-01 21:50:00",22.06,46.39,10.05,0.282,0,0,0,0
"2023-08-01 22:00:00",21.87,46.9,10.04,0.779,0,0,0,0
"2023-08-01 22:10:00",21.8,46.97,10,0.667,0,0,0,0
"2023-08-01 22:20:00",21.64,47.81,10.12,0.513,0,0,0,0
"2023-08-01 22:30:00",21.4,48.63,10.16,0.248,0,0,0,0
"2023-08-01 22:40:00",21.11,49.73,10.23,0.014,0,0,0,0
"2023-08-01 22:50:00",20.79,51.82,10.55,0.067,0,0,0,0
"2023-08-01 23:00:00",20.41,53.27,10.61,0.051,0,0,0,0
"2023-08-01 23:10:00",20.29,53.55,10.57,0.125,0,0,0,0
"2023-08-01 23:20:00",20.22,53.71,10.55,0.027,0,0,0,0
"2023-08-01 23:30:00",20.13,54.21,10.61,0,0,0,0,0
"2023-08-01 23:40:00",19.83,55.34,10.64,0.007,0,0,0,0
"2023-08-01 23:50:00",19.58,56.43,10.7,0.035,0,0,0,0
"2023-08-02 00:00:00",19.53,56.93,10.78,0.019,0,0,0,0
"2023-08-02 00:10:00",19.48,57.42,10.86,0.068,0,0,0,0
"2023-08-02 00:20:00",19.29,58.02,10.85,0.344,0,0,0,0
"2023-08-02 00:30:00",19.17,58.27,10.8,0.084,0,0,0,0
"2023-08-02 00:40:00",19.17,58.94,10.97,0.042,0,0,0,0
"2023-08-02 00:50:00",18.96,60.21,11.09,0.03,0,0,0,0
"2023-08-02 01:00:00",18.64,62.28,11.3,0,0,0,0,0
"2023-08-02 01:10:00",18.13,64.21,11.28,0.031,0,0,0,0
"2023-08-02 01:20:00",18.12,64.25,11.28,0.04,0,0,0,0
"2023-08-02 01:30:00",18.13,64.96,11.45,0.171,0,0,0,0
"2023-08-02 01:40:00",18.04,65.91,11.59,0.125,0,0,0,0
"2023-08-02 01:50:00",17.89,66.66,11.62,0.104,0,0,0,0
"2023-08-02 02:00:00",17.83,66.95,11.63,0.201,0,0,0,0
"2023-08-02 02:10:00",17.76,67.28,11.63,0.085,0,0,0,0
"2023-08-02 02:20:00",17.68,67.59,11.63,0.117,0,0,0,0
"2023-08-02 02:30:00",17.62,67.61,11.57,0.012,0,0,0,0
"2023-08-02 02:40:00",17.54,67.76,11.53,0.065,0,0,0,0
"2023-08-02 02:50:00",17.47,68.03,11.52,0.015,0,0,0,0
"2023-08-02 03:00:00",17.38,68.46,11.53,0.094,0,0,0,0
"2023-08-02 03:10:00",17.23,69.24,11.56,0.122,0,0,0,0
"2023-08-02 03:20:00",17.1,69.72,11.54,0.116,0,0,0,0
"2023-08-02 03:30:00",17.05,69.75,11.5,0.073,0,0,0,0
"2023-08-02 03:40:00",17.03,69.62,11.45,0.037,0,0,0,0
"2023-08-02 03:50:00",16.86,70.59,11.5,0.003,0,0,0,0
"2023-08-02 04:00:00",16.37,72.62,11.46,0,0,0,0,0
"2023-08-02 04:10:00",16.02,74.27,11.46,0,0,0,0,0
"2023-08-02 04:20:00",16.16,73.19,11.36,0.176,0,0,0,0
"2023-08-02 04:30:00",16.65,70.76,11.33,0.117,0,0,0,0
"2023-08-02 04:40:00",16.34,73.17,11.55,0.001,0,0,0,0
"2023-08-02 04:50:00",15.88,75.18,11.51,0,0,0,0,0
"2023-08-02 05:00:00",15.44,77.51,11.55,0,0,0,0,0
"2023-08-02 05:10:00",15.09,80.2,11.72,0.028,0,0,0,0
"2023-08-02 05:20:00",15.21,80,11.8,0.375,0,0,0,0
"2023-08-02 05:30:00",15.66,77.84,11.82,0.292,0,0,0,0
"2023-08-02 05:40:00",15.49,78.63,11.81,0.197,0,0,0,0
"2023-08-02 05:50:00",15.44,78.38,11.71,0.217,1,0,1,2.333
"2023-08-02 06:00:00",15.07,80.4,11.73,0,3,0,3,6
"2023-08-02 06:10:00",14.85,81.7,11.76,0.591,7,0,7,10
"2023-08-02 06:20:00",14.99,80.7,11.72,0.526,11,0,11,15.17
"2023-08-02 06:30:00",15.17,79.96,11.74,0.598,15.8,0,15.8,20
"2023-08-02 06:40:00",15.32,78.66,11.64,0.613,18.4,0,18.4,22.92
"2023-08-02 06:50:00",15.64,76.76,11.58,0.131,21.1,0,21.1,25.58
"2023-08-02 07:00:00",15.79,76.85,11.75,0.214,24,0,24,28.83
"2023-08-02 07:10:00",15.85,76.68,11.78,0.089,27,0,27,30.08
"2023-08-02 07:20:00",16.2,74.77,11.73,0.147,29,0,29,33
"2023-08-02 07:30:00",16.53,73.28,11.75,0.017,31.5,0,31.5,36
"2023-08-02 07:40:00",17.01,71.21,11.77,0.105,34,0,34,39
"2023-08-02 07:50:00",17.46,68.46,11.61,0.085,36.8,0,36.8,42
"2023-08-02 08:00:00",17.95,66.37,11.61,0.165,39.2,0,39.2,45
"2023-08-02 08:10:00",18.35,64.31,11.51,0.071,42,0,42,48
"2023-08-02 08:20:00",18.8,62.05,11.39,0.279,44.9,0,44.9,50
"2023-08-02 08:30:00",19.07,60.29,11.21,0.115,47.6,0,47.6,52.17
"2023-08-02 08:40:00",19.28,59.93,11.32,0.279,51,0,51,55
"2023-08-02 08:50:00",19.76,58.06,11.29,0.439,54,0,54,58
"2023-08-02 09:00:00",20.01,57.06,11.26,0.263,56,0,56,60
"2023-08-02 09:10:00",20.35,54.92,11.01,0.263,59,0,59,63.25
"2023-08-02 09:20:00",20.65,54.19,11.09,0.101,61,0,61,71.58
"2023-08-02 09:30:00",21.03,53.17,11.15,0.147,64,0,64,342
"2023-08-02 09:40:00",21.61,50.13,10.79,0.392,67,0,67,382.3
"2023-08-02 09:50:00",22.05,48.47,10.69,0.42,623.4,819.7,71,422.1
"2023-08-02 10:00:00",22.4,45.36,10.02,0.954,650,826,74,462.3
"2023-08-02 10:10:00",22.61,44.59,9.96,0.429,678.5,834.4,78,503.8
"2023-08-02 10:20:00",23.01,42.95,9.75,0.615,703.1,836.8,83,543.4
"2023-08-02 10:30:00",23,42.09,9.46,0.781,728.4,838,90.4,582.8
"2023-08-02 10:40:00",23.3,42.54,9.87,0.428,737.2,812.6,102.9,611.1
"2023-08-02 10:50:00",24.13,39.24,9.42,0.287,755,803.7,113,644.5
"2023-08-02 11:00:00",24.08,39.32,9.41,0.66,789.9,791.3,144.4,687.8
"2023-08-02 11:10:00",24.14,39.03,9.35,0.452,790.2,800.6,124.4,707.3
"2023-08-02 11:20:00",24.81,38.78,9.85,0.579,832,786.7,166.2,785.6
"2023-08-02 11:30:00",24.58,38.97,9.72,0.658,845.9,825.4,136.2,784
"2023-08-02 11:40:00",24.62,37.34,9.12,0.738,854.8,831.2,130.1,804
"2023-08-02 11:50:00",24.32,37.63,8.97,0.939,309.5,179,151.6,137.7
"2023-08-02 12:00:00",24.51,38.55,9.5,0.535,904.9,879.2,120.4,882
"2023-08-02 12:10:00",25.25,37.91,9.9,1,944.9,907,128.1,913
"2023-08-02 12:20:00",25.45,37.28,9.83,0.567,369.1,223.3,166.4,741
"2023-08-02 12:30:00",25.5,36.29,9.47,0.996,611,472,179.9,1024
"2023-08-02 12:40:00",25.43,34.84,8.8,0.612,1019.2,903.4,190.5,1020
"2023-08-02 12:50:00",25.79,35.38,9.35,0.661,982.5,896.1,158.1,990
"2023-08-02 13:00:00",26.95,33.39,9.51,0.567,187.7,29.9,160.1,440.2
"2023-08-02 13:10:00",26.17,33.5,8.88,0.805,1005,899.3,176.2,1030
"2023-08-02 13:20:00",26.82,31.48,8.52,0.599,1003.7,907.3,168.8,1033
"2023-08-02 13:30:00",27.27,31.99,9.15,0.795,1008.5,909.6,173.8,1043
"2023-08-02 13:40:00",26.85,31.91,8.76,0.952,961.7,799.2,231.5,917
"2023-08-02 13:50:00",26.57,32.94,8.97,0.874,1050.1,884.9,246.5,1082
"2023-08-02 14:00:00",27.78,32.31,9.75,0.595,645.4,454.4,235.8,621.5
"2023-08-02 14:10:00",26.92,34.09,9.8,0.717,1050,837,302.3,1129
"2023-08-02 14:20:00",26.88,34.03,9.73,0.549,1067.7,868.2,300.4,1116
"2023-08-02 14:30:00",27.63,33.27,10.05,0.826,428.9,206.5,248.5,351.9
"2023-08-02 14:40:00",27.29,33.85,10.01,0.413,1026.6,857.4,288.2,1093
"2023-08-02 14:50:00",26.97,34.09,9.84,1.225,1053.8,856.7,327.4,1118
"2023-08-02 15:00:00",28.05,33.23,10.4,0.744,1022.6,860.4,305.6,734.8
"2023-08-02 15:10:00",27.91,32.94,10.15,0.803,206.6,19.2,190.9,202.2
"2023-08-02 15:20:00",27.27,33.67,9.91,1.023,859.4,707,293.2,1085
"2023-08-02 15:30:00",27.54,33.59,10.11,0.664,190.6,1.8,189.2,216.1
"2023-08-02 15:40:00",27.5,33.65,10.1,0.563,895.5,823.2,267,1003
"2023-08-02 15:50:00",28.02,32.36,9.98,0.764,427.3,247,243.7,214.6
"2023-08-02 16:00:00",27.62,32.69,9.79,0.467,267.4,81.7,208.4,673.7
"2023-08-02 16:10:00",27.77,32.59,9.86,0.67,853.8,771.1,314.3,975
